name,Sample_Date,Latitude,Longitude,Spatial_Uncertainty,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,grtgroup,soil pH in H20 at 0 cm,soil pH in H20 at 10 cm,soil pH in H20 at 30 cm,soil pH in H20 at 60 cm,soil pH in H20 at 100 cm,soil pH in H20 at 200 cm,soil organic carbon at 0 cm,soil organic carbon at 10 cm,soil organic carbon at 30 cm,soil organic carbon at 60 cm,soil organic carbon at 100 cm,soil organic carbon at 200 cm,soil sand at 0 cm,soil sand at 10 cm,soil sand at 30 cm,soil sand at 60 cm,soil sand at 100 cm,soil sand at 200 cm,soil clay at 0 cm,soil clay at 10 cm,soil clay at 30 cm,soil clay at 60 cm,soil clay at 100 cm,soil clay at 200 cm,soil bulk density at 0 cm,soil bulk density at 10 cm,soil bulk density at 30 cm,soil bulk density at 60 cm,soil bulk density at 100 cm,soil bulk density at 200 cm,soil texture class at 0 cm,soil texture class at 10 cm,soil texture class at 30 cm,soil texture class at 60 cm,soil texture class at 100 cm,soil texture class at 200 cm,Percent volume soil water content at 0 cm,Percent volume soil water content at 10 cm,Percent volume soil water content at 30 cm,Percent volume soil water content at 60 cm,Percent volume soil water content at 100 cm,Percent volume soil water content at 200 cm,elevation,slope,aspect,gHM,NDVI,EVI,NBRT,greenness,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,total population per hectare,total male population age 0 to 1 per hectare,total male population age 1 to 4 per hectare,total male population age 5 to 9 per hectare,total male population age 10 to 14 per hectare,total male population age 15 to 19 per hectare,total male population age 20 to 24 per hectare,total male population age 25 to 29 per hectare,total male population age 30 to 34 per hectare,total male population age 35 to 39 per hectare,total male population age 40 to 44 per hectare,total male population age 45 to 49 per hectare,total male population age 50 to 54 per hectare,total male population age 55 to 59 per hectare,total male population age 60 to 64 per hectare,total male population age 65 to 65 per hectare,total male population age 70 to 74 per hectare,total male population age 75 to 79 per hectare,total male population age 80 to 84 per hectare,total female population age 0 to 1 per hectare,total female population age 1 to 4 per hectare,total female population age 5 to 9 per hectare,total female population age 10 to 14 per hectare,total female population age 15 to 19 per hectare,total female population age 20 to 24 per hectare,total female population age 25 to 29 per hectare,total female population age 30 to 34 per hectare,total female population age 35 to 39 per hectare,total female population age 40 to 44 per hectare,total female population age 45 to 49 per hectare,total female population age 50 to 54 per hectare,total female population age 55 to 59 per hectare,total female population age 60 to 64 per hectare,total female population age 65 to 65 per hectare,total female population age 70 to 74 per hectare,total female population age 75 to 79 per hectare,total female population age 80 to 84 per hectare,biome_type,Terrestrial travel speed,Walking speed,Average_Radiance,Continuous Heat Insolation Load Index,Landform,FAPAR January,FAPAR February,FAPAR March,FAPAR April,FAPAR May,FAPAR June,FAPAR July,FAPAR August,FAPAR September,FAPAR October,FAPAR November,FAPAR December,FAPAR Annual,FAPAR Annual difference,January rainfall,February rainfall,March rainfall,April rainfall,May rainfall,June rainfall,July rainfall,August rainfall,September rainfall,October rainfall,November rainfall,December rainfall,ECO_NAME,REALM,HYBAS_ID,SUB_AREA,UP_AREA,ENDO,COAST,ORDER,WDPAID,WDPA_PID,DESIG_ENG,IUCN_CAT,MARINE,REP_AREA,STATUS_YR,GOV_TYPE,drifting_longlines,fixed_gear,other_fishing,purse_seines,squid_jigger,trawlers,Chlorophyll a concentration,Particulate organic carbon,Remote sensing reflectance at band 412nm,Remote sensing reflectance at band 443nm,Remote sensing reflectance at band 469nm,Remote sensing reflectance at band 488nm,Remote sensing reflectance at band 531nm,Remote sensing reflectance at band 547nm,Remote sensing reflectance at band 555nm,Remote sensing reflectance at band 645nm,Remote sensing reflectance at band 667nm,Remote sensing reflectance at band 678nm,Sea water temperature at a depth of 0m,salinity units at depth of 0m,Sea water temperature at a depth of 2m,salinity units at depth of 2m,Sea water temperature at a depth of 4m,salinity units at depth of 4m,Sea water temperature at a depth of 6m,salinity units at depth of 6m,Sea water temperature at a depth of 8m,salinity units at depth of 8m,Sea water temperature at a depth of 10m,salinity units at depth of 10m,Sea water temperature at a depth of 12m,salinity units at depth of 12m,Sea water temperature at a depth of 15m,salinity units at depth of 15m,Sea water temperature at a depth of 20m,salinity units at depth of 20m,Sea water temperature at a depth of 25m,salinity units at depth of 25m,Sea water temperature at a depth of 30m,salinity units at depth of 30m,Sea water temperature at a depth of 35m,salinity units at depth of 35m,Sea water temperature at a depth of 40m,salinity units at depth of 40m,Sea water temperature at a depth of 45m,salinity units at depth of 45m,Sea water temperature at a depth of 50m,salinity units at depth of 50m,Sea water temperature at a depth of 60m,salinity units at depth of 60m,Sea water temperature at a depth of 70m,salinity units at depth of 70m,Sea water temperature at a depth of 80m,salinity units at depth of 80m,Sea water temperature at a depth of 90m,salinity units at depth of 90m,Sea water temperature at a depth of 100m,salinity units at depth of 100m,Sea water temperature at a depth of 125m,salinity units at depth of 125m,Sea water temperature at a depth of 150m,salinity units at depth of 150m,Sea water temperature at a depth of 200m,salinity units at depth of 200m,Sea water temperature at a depth of 250m,salinity units at depth of 250m,Sea water temperature at a depth of 300m,salinity units at depth of 300m,Sea water temperature at a depth of 350m,salinity units at depth of 350m,Sea water temperature at a depth of 400m,salinity units at depth of 400m,Sea water temperature at a depth of 500m,salinity units at depth of 500m,Sea water temperature at a depth of 600m,salinity units at depth of 600m,Sea water temperature at a depth of 700m,salinity units at depth of 700m,Sea water temperature at a depth of 800m,salinity units at depth of 800m,Sea water temperature at a depth of 900m,salinity units at depth of 900m,Sea water temperature at a depth of 1000m,salinity units at depth of 1000m,Sea water temperature at a depth of 1250m,salinity units at depth of 1250m,Sea water temperature at a depth of 1500m,salinity units at depth of 1500m,Sea water temperature at a depth of 2000m,salinity units at depth of 2000m,Sea water temperature at a depth of 2500m,salinity units at depth of 2500m,Sea water temperature at a depth of 3000m,salinity units at depth of 3000m,Sea water temperature at a depth of 4000m,salinity units at depth of 4000m,Sea water temperature at a depth of 5000m,salinity units at depth of 5000m
N_100_20,2023-06-21 00:00:00,37.2710850834864,-98.9364095372829,30,13.5,14.5,35,94.2300033569336,34,-7.400000095367432,41.400001525878906,23,1,25.399999618530273,1,652,97,13,49,264,58,249,58,272,7.099999904632568,7.199999809265137,7.199999809265137,7.300000190734863,7.400000095367432,7.400000095367432,0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224,0,0,56,55,56,55,56,57,15,16,18,19,18,17,15.699999809265137,16,16.299999237060547,16.700000762939453,16.799999237060547,16.899999618530273,9,9,9,9,9,9,14,14,14,15,14,15,624,1.2056447267532349,104.8561019897461,0.11740612238645554,,,,,0.24660000205039978,0.2295999974012375,0.2186499983072281,0.23669999837875366,0.24605000019073486,0.26840001344680786,0.28154999017715454,0.2822999954223633,0.2994000017642975,0.18025000393390656,0.10180000215768814,0.42844998836517334,0.3371500074863434,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,22,0.0014912945916876197,0.012000000104308128,0.5400000214576721,210,21,68,62,77,113,112,109,101,102,109,99,73,69,91,15,16,19,49,68,114,118,69,74,60,65,27,21,Western shortgrass prairie,Nearctic,7090605560,661.2,1536.9,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_12,2023-06-21 00:00:00,59.361142072403,-109.679107336955,30,-2.700000047683716,10.800000190734863,20,146.16000366210938,22.100000381469727,-30.799999237060547,52.900001525878906,15,-12.199999809265137,15,-22.5,352,56,14,43,144,48,144,54,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,207,0,0,-999999,,,,,0.5448499917984009,0.5252000093460083,0.48339998722076416,0.48500001430511475,0.475849986076355,0.46974998712539673,0.4593999981880188,0.42879998683929443,0.43974998593330383,0.22345000505447388,0.10189999639987946,0.13294999301433563,0.12600000202655792,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0.006000000052154064,0.05999999865889549,0,129,34,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-32768,-32768,17,13,14,10,24,38,56,45,36,27,15,13,Midwest Canadian Shield forests,Nearctic,8090304300,320.1,320.1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_48,2023-06-21 00:00:00,65.5288540744166,-152.152094532384,30,-5.400000095367432,11.399999618530273,22,147.58999633789062,21.299999237060547,-29.799999237060547,51.099998474121094,10.600000381469727,-14.399999618530273,13.399999618530273,-23.799999237060547,337,70,11,62,166,40,160,50,251,5.400000095367432,5.5,5.800000190734863,6,6.199999809265137,6.199999809265137,8.600000381469727,7.199999809265137,5.599999904632568,5.800000190734863,5.800000190734863,5.800000190734863,46,46,46,47,49,49,19,19,19,19,19,20,10,12.5,13.800000190734863,14.600000381469727,13.199999809265137,13.300000190734863,7,7,7,7,7,7,32,29,27,25,25,24,,-999999,-999999,3.3496417017886415e-05,,,,,0.44209998846054077,0.35989999771118164,0.2865999937057495,0.25929999351501465,0.26019999384880066,0.289000004529953,0.29429998993873596,0.28119999170303345,0.28690001368522644,0.23160000145435333,0.10209999978542328,0.13809999823570251,0.12770000100135803,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,15,0.013206432573497295,0.013206432573497295,0,-999999,22,83,80,67,57,102,148,158,148,103,99,81,84,101,-16,8,7,7,5,20,48,56,65,40,14,10,10,Interior Alaska-Yukon lowland taiga,Nearctic,8090167540,10.2,1804.4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_46,2023-06-21 00:00:00,69.2895943108269,-82.7753377576755,30,-13.5,7.199999809265137,15,133.83999633789062,10.199999809265137,-35,45.20000076293945,-2.200000047683716,-29.700000762939453,4,-29.700000762939453,226.5,46,6,59.5,103,22.5,88,22.5,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,,-999999,-999999,-999999,,,,,1.0111000537872314,0.9905999898910522,0.9144999980926514,0.9556999802589417,0.9634000062942505,0.9549000263214111,0.932699978351593,0.8876000046730042,0.8956000208854675,0.47450000047683716,0.10440000146627426,0.15809999406337738,0.15919999778270721,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0.006000000052154064,0.05999999865889549,0,-999999,22,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-32768,-32768,4,3,5,7,9,15,30,36,19,13,9,6,Canadian Middle Arctic Tundra,Nearctic,8090093280,1304.2,1304.2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_11,2023-06-21 00:00:00,47.8197406624196,-110.336946517724,30,6.699999809265137,15.600000381469727,36,93.9000015258789,29.5,-13.800000190734863,43.29999923706055,16.299999237060547,-5.599999904632568,18.799999237060547,-5.599999904632568,399,75,13,56,180,51,145,51,291,7.300000190734863,7.400000095367432,7.5,7.800000190734863,7.900000095367432,8,0.6000000238418579,0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224,0,33,33,31,28,31,34,29,31,34,35,33,30,14.800000190734863,15.199999809265137,15.800000190734863,16.200000762939453,16.299999237060547,16.299999237060547,4,4,4,4,4,4,27,27,27,27,27,27,967,0.5545796751976013,163.06017684936523,0.3765096664428711,,,,,0.23960000276565552,0.2280000001192093,0.22314999997615814,0.24500000476837158,0.25505000352859497,0.27204999327659607,0.29010000824928284,0.28999999165534973,0.31404998898506165,0.18629999458789825,0.10204999893903732,0.4327000081539154,0.34779998660087585,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,22,0.0014912945916876197,0.012000000104308128,0.8299999833106995,172,22,33,35,34,53,88,89,83,76,73,49,37,36,57,15,11,9,17,33,64,71,30,34,36,23,12,10,Northern Shortgrass prairie,Nearctic,7090333810,324.8,63232.9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_42,2023-06-21 00:00:00,69.0050368258543,-160.297072347186,30,-11.199999809265137,6.699999809265137,17,120.6500015258789,9.800000190734863,-29.600000381469727,39.400001525878906,4,-15.699999809265137,4.800000190734863,-24.899999618530273,196,43,7,69,106,26,94,28,171,5.800000190734863,5.699999809265137,5.900000095367432,6.099999904632568,6.199999809265137,6.300000190734863,7.400000095367432,7,2.5999999046325684,2,2,2,40,40,41,43,44,45,19,19,19,19,18,19,6.699999809265137,8.300000190734863,10.199999809265137,10.5,10.199999809265137,10.800000190734863,7,7,7,7,7,7,41,38,35,35,34,33,,-999999,-999999,0.0006136007723398507,,,,,0.9495999813079834,0.9359999895095825,0.8684999942779541,0.9278500080108643,0.9465000033378601,0.956250011920929,0.9476000070571899,0.9020500183105469,0.9226499795913696,0.48805001378059387,0.10360000282526016,0.16779999434947968,0.16539999842643738,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,31,0.019331755116581917,0.019331755116581917,0,-999999,22,62,61,58,65,37,80,106,92,58,64,65,65,68,-35,4,4,5,4,5,26,52,55,23,10,5,4,Brooks-British Range tundra,Nearctic,8090096780,425.4,984.8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_36,2023-06-21 00:00:00,43.0311133467124,-83.1096797736077,30,8.399999618530273,10.899999618530273,28,96.0999984741211,28.200000762939453,-9.899999618530273,38.099998474121094,19.399999618530273,-3.299999952316284,20.299999237060547,-4.5,767,85,33,25,240,124,239,125,18,6.199999809265137,6.099999904632568,6.099999904632568,6.199999809265137,6.599999904632568,6.900000095367432,0.800000011920929,0.800000011920929,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,52,52,52,53,54,57,15,16,20,21,20,19,16.200000762939453,16.299999237060547,16.899999618530273,17.899999618530273,18.100000381469727,18.399999618530273,9,9,7,6,6,9,17,17,16,16,14,13,269,1.6022160053253174,15.301899909973145,0.5595813393592834,,,,,0.2434999942779541,0.2195499986410141,0.21330000460147858,0.20469999313354492,0.2399500012397766,0.31049999594688416,0.3353999853134155,0.3366999924182892,0.35975000262260437,0.20784999430179596,0.10199999809265137,0.31964999437332153,0.23739999532699585,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,9,0.002469999948516488,0.012000000104308128,1.3600000143051147,183,22,74,48,68,91,149,187,182,182,174,143,99,73,122,-3,36,32,53,75,91,86,75,79,76,67,59,43,Southern Great Lakes forests,Nearctic,7090471560,556.5,556.5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_13,2023-06-21 00:00:00,51.2613750873463,-87.9507247978226,30,-1,11.199999809265137,22,130.27999877929688,22.600000381469727,-27.200000762939453,49.79999923706055,15,-17,15,-18.600000381469727,718,95,27,39,272,95,272,102,251,5,5.099999904632568,5.400000095367432,5.699999809265137,5.900000095367432,6,12.399999618530273,7.599999904632568,7,6.599999904632568,8,11.600000381469727,51,51,50,50,50,49,22,23,23,23,23,25,11.5,13,14,14.899999618530273,15.600000381469727,15.699999809265137,6,6,6,6,6,6,23,20,19,14,14,14,298,0.30916064977645874,38.62538528442383,8.776673348620534e-05,,,,,0.326449990272522,0.28885000944137573,0.24979999661445618,0.22814999520778656,0.23680000007152557,0.2918500006198883,0.3070000112056732,0.3024500012397766,0.3246000111103058,0.20280000567436218,0.10220000147819519,0.18524999916553497,0.1500999927520752,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,15,0.012858238071203232,0.012858238071203232,0.9900000095367432,154,22,96,99,92,83,120,154,173,171,157,122,99,99,122,-8,20,16,21,30,67,85,93,90,98,61,36,19,Midwest Canadian Shield forests,Nearctic,7090245470,265.9,265.9,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_22,2023-06-21 00:00:00,40.0969289101189,-84.0188656688412,30,10.199999809265137,11.100000381469727,29,93.43000030517578,28.899999618530273,-8.300000190734863,37.20000076293945,19.799999237060547,-2.299999952316284,21.799999237060547,-2.299999952316284,968,103,55,20,305,184,290,184,18,6,6,6,6,6.099999904632568,6.099999904632568,0.800000011920929,0.6000000238418579,0.4000000059604645,0.20000000298023224,0,0,22,21,22,22,26,31,21,21,25,30,28,29,14.600000381469727,14.699999809265137,15.5,16.200000762939453,16.899999618530273,17,8,8,8,4,4,4,27,27,26,25,24,23,348,1.4770645499229431,213.1699981689453,0.5921341776847839,,,,,0.24420000612735748,0.22139999270439148,0.2121499925851822,0.21275000274181366,0.24079999327659607,0.3001999855041504,0.32374998927116394,0.32965001463890076,0.350849986076355,0.19740000367164612,0.10170000046491623,0.336899995803833,0.25334998965263367,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,13,0.0008284969953820109,0.012000000104308128,0.8700000047683716,202,24,71,69,76,108,165,185,185,184,171,131,87,74,126,30,64,63,88,111,111,107,97,87,77,73,82,76,Southern Great Lakes forests,Nearctic,7090542640,256.3,256.5,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
N_100_49,2023-06-21 00:00:00,34.8518882570538,-118.850946188652,30,12.300000190734863,11.399999618530273,39,62.45000076293945,29.100000381469727,0.30000001192092896,28.799999237060547,5.599999904632568,20.5,20.899999618530273,5.300000190734863,373,70,1,81,185,7,14,185,289,6.900000095367432,6.900000095367432,6.900000095367432,7.199999809265137,7.199999809265137,7.300000190734863,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.20000000298023224,0,0,65,64,62,61,62,64,13,14,17,18,17,17,14.899999618530273,15.199999809265137,15.699999809265137,16.299999237060547,17,17.100000381469727,9,9,9,9,9,9,16,15,15,14,14,13,1379,3.4007208347320557,84.79011535644531,0.23812948167324066,,,,,0.22165000438690186,0.20544999837875366,0.20235000550746918,0.19480000436306,0.25690001249313354,0.37494999170303345,0.4109500050544739,0.414900004863739,0.43915000557899475,0.27300000190734863,0.1034500002861023,0.3617500066757202,0.2545500099658966,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,20,0.021249894052743912,0.021249894052743912,0.7599999904632568,184,12,42,37,36,33,30,32,29,29,29,30,35,44,34,-24,51,50,49,27,8,2,2,2,5,13,34,42,Sierra Nevada forests,Nearctic,7090655830,350.9,350.9,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
